respondent_idx,umap_dim1,umap_dim2,cluster,party,text
963,0.2785856,3.827153,0,ODS,"Pravicoví konzervativní, zodpovedná politika bez zadlužování."
965,-0.617472,8.270201,3,STAN,"člověk střední třídy, který s penězi vychází, ale nemůže je rozhazovat"
966,1.5030318,6.867703,3,Other,Lidé kteří svými názory bych zařadil napsáno od středu
968,0.66929746,7.653474,3,Unknown,"Spolehlivý, drží dané slovo, dokáže uznat pravdu oponenta "
969,1.9160438,8.261301,3,ANO,"normální obyčejní lidé, kteří mají nyní velmi malé prostředky na své zdraví, dovolené, koníčky"
970,-0.53628194,8.225966,3,ANO,"Člověk střední vrstvy, s normálním platem a prací na plný úvazek "
971,1.1698345,4.5741606,0,ANO,"Finančně gramotní, vzdělání, zajímající se o seberozvoj, řeší otázku udržitelnosti, mají hodnoty "
972,0.6918311,5.049462,0,Unknown,"Lidé, kteří už dávno prohlédli tuto hru na politiky a vedení státu a nemají zájem se jí dál účastnit."
973,1.2412515,4.7729654,0,Unknown,"Rádi žijí, cestují. Nebojí se práce,  výzev. "
974,-1.6554418,5.2795897,4,Unknown,"Znechuceny tim, co se tady deje"
975,1.1152952,5.9050975,3,Unknown,"Lidé, kteří jsou schopni změnit svůj názor na základě různých diskuzí a zjištěných informací. Jsou schopni kritický zhodnotit nové poznatky."
976,-2.408103,5.21115,4,STAN,"Vyssi vzdelani, dobrý prijem a zivotni standard, hodnoty jdou pro ne dulezite a jsou ochotni pro ne neco obetovat, zajimaji se o spol.deni a politiku, maji vseobecny prehled, je pro ne zasadni demokracie,nesnasi komunisty a fasisty"
977,-1.0881288,4.6974688,1,TOP09,"Lidi, co si o politice nedělají iluze a volí to ""menší zlo."" Lidi co vědí, že na složité problémy neexistují jednoduchá řešení a proto se nedají zlákat populisty."
978,1.691379,4.256353,0,Pirati,"Lidi se středním a vyšším vzděláním, ověřující si informace. Ochotni změnit tvůj názor."
979,1.7257423,6.376304,2,ODS,"lidé s komplexním myšlením, jsou schopní chápat souvislosti a ne uvažovat izolovaně"
980,-0.21481054,4.289224,1,ANO,"lidé, kteří mají paměť na to co strany nabízejí před volbami a pak dělají něco jiného"
981,-1.0351592,2.6640537,1,ANO,Takové lidi nesoudim a pokud nechteji nebavime se o politice
982,-0.7243827,4.608359,1,Unknown,Vubec je nezajímá politika 
983,3.316271,6.944885,2,KSCM,Můžou to být lidé různí. I tito lidé mi mohou být  nesympatičti.
984,-0.8149688,4.6475005,1,Unknown,"Politika je vůbec nezajímá. Občas jdou volit,když si myslí,že strana co by zvítězila,by zde dokázala něco podstatného změnit."
985,1.7191365,7.6117992,3,STAN,"Ctí demokracii, přejí si, aby stát co nejméně omezoval přirozený rozvoj ve všech oblastech lidské činnosti (za dodržení etického jednání vůči lidem i přírodě) a dokázal podpořit potřebné, aby se co nejvíce mohli začlenit do běžného života."
986,1.8965499,8.09323,3,ANO,"Obyčejní lidé,kteří vyznávají pravdu,nesnáší lež,tunelování ČR,a současnou vládu"
987,2.9805071,6.1624565,2,ANO,"empatičtí, cílevědomí, ambiciózní, společensky prospěšní "
988,-3.4130504,6.997466,4,ANO,"Ponauceny, vtlzdelany , sebejisti"
989,0.8946577,6.1471977,3,STAN,"Nebojí se dělat radikální změny, nespoléhají se ve všem na stát, jsou přístupni kompromisům"
990,-0.45577872,6.617791,4,STAN,"Zajímají se o politiku, jsou to mladí lidé, VŠ vzdělání."
991,1.6956929,2.364474,0,KSCM,Tyto lidé mají pouze stejný názor a představu o životě jako já.Rád s nimi najdu společnou řeč a nejsem žádný organizátor a starám se spíše sám o sebe a o své blaho a tak by to měl mít každý se mnou sympatizující.
992,0.5368525,5.3646865,0,Unknown,"Běžný občan státu, který nenadává na každou změnu a chápe, že některé reformy jsou nutné, i když bolestivé "
993,-0.2712712,5.68692,4,Unknown,"Liberální, demokratického smýšlení, jsou si však vědomi, že k uhájení svobod je třeba někdy použít méně demokratické postupy."
994,1.1456233,6.6012797,3,Unknown,"Lidé, kteří jsou celkově nespokojení se situací v ČR"
995,-1.0866909,3.3532166,1,Unknown,"Nikoho takového neznám. Mají sice názory podobné, ale stále si myslí, že existence politiky je správná a že bez politiky nemůže  stát a svět existovat. Já si naopak myslím, že politika by měla být trestná nebo aspoň zakázaná."
996,1.924356,6.607708,2,Unknown,"pravicově smýšlející, kteří se chtějí starat sami o sebe"
997,-0.12594007,5.4746556,4,ANO,"Lídé, kteří vědí že nic není jen černé nebo bílé a že je potřeba zajímat se do hloubky. Zárověň si nesmíme idealizovat politiky, bohužel často mají i své osobní zájmy."
998,0.5546145,7.800897,3,ANO,"mírní, spolehliví, dobří, mírumilovní"
999,0.8484928,8.032373,3,Other,"Svobodní, chytří, normální "
1000,-1.4916515,2.6528578,1,TOP09,Nevim nenapada me jak popsat 
1001,1.9246348,8.100753,3,ANO,"Obyčejní lidé s obyčejnými, ale pro ně důležitými problémy."
1002,-0.725942,4.718833,1,STAN,Politika není důležitá a můj život neovlivňuje.
1003,0.32820275,5.953046,3,ANO,"Jsou sympaticti, klidní,  pracovití, radsi řeší práci nebo osobní věci než politiku. Rádi se vzdělávaji a učí se nové věci. "
1004,1.549769,6.4021945,3,KSCM,"Lidé, kteří si nenechají nikým vnutit žádné myšlenky a radši si sami zanalyzují dostupné informace."
1005,0.41741434,6.847243,3,Unknown,"Lidé, kteří smýšlejí o polotice jako já, bývají spíše klidní a praktičtí. Myslí si, že politika je složitá a že volby toho moc nezmení. Mají pocit, že politici často slibují věci, které pak nesplní. Nevěří moc tomu, že jeden politik nebo strana dokáže skutečně vyřešit velké problémy. Proto raději věnují čas svému životu a rodině než politice. Tito lidé mají pocit, že je lepší se starat o vlastní spokojenost než čekat, že něco vyřeší vláda nebo volby."
1006,1.4149814,3.3509183,0,Other,"S těmito lidmi se cítím na stejné vlně, mohu si s nimi popovídat o čemkoliv."
1007,-2.397631,5.1443386,4,Pirati,Volime piraty protoze cesko potrebuje zmenu a ne jen kecy starych lidi.
1008,-0.15399776,4.183247,1,STAN,"Chápou, že společenská situace je složitější, neobviňují současnou vládu, ale jako vývoj společnosti. Hodnotí jednotlivce podle dovedností a chování a ne podle toho, čím jsou. Nezačínají diskuze typu “ti dnešní mladí”."
1009,2.443916,4.3296094,0,Pirati,"Stejné koníčky a názor na svět. Rozhled v sociální, kulturní sféře"
1010,-0.07359968,7.768767,3,TOP09,"Liberální, mladší člověk, žijící ve větším meste"
1011,-0.7738611,6.580235,4,ANO,"Mají dost současné vlády, chtějí změnu"
1012,1.717495,6.123498,2,STAN,"Lidé s vysokou školou, lidé zvyklí si informace ověřovat. Lidé na vyšších pozicích, kteří chápou důsledky a hrozby politického populismu."
1013,0.39972478,5.8117714,3,STAN,"Mají vyšší vzdělání, zkušenosti a zážitky s různými situacemi. 
Empatie, vzájemná úcta, slušné chování - tak by se měli chovat všichni bez rozdílu.."
1014,2.1749837,6.617915,2,ANO,Jsou to normálně myslící lidé
1015,0.58664346,5.7355466,3,Unknown,"lidé, co dokážou prokouknout nenasytnost a farizejství, populismus a lež u politiků, vidí činy politiků a jejich důsledky pro občany"
1016,0.9534527,8.091306,3,ANO,"Racionální, realističtí a poctivý."
1017,2.2152987,5.4223523,2,Pirati,"Vzdělaní lidé jakéhokoli věku,kteří jsou ochotni prevzit zodpovědnost za svůj život, nespoléhají na sociální dávky (ale vnímají je jako záchrannou síť v případě nemoci či osobní krize), zajímají se o budoucnost mladších generací, nechtějí žít na dluh (ani konkrétně,ani obratně), u dětí kladou důraz na vzdělávání a slusnost"
1018,0.28370258,4.9087243,0,ANO,Je jich v mém okolí poměrně málo. 
1019,0.24102242,4.8673844,0,Unknown,"Že to jsou lidé, kteří se sice politickými otázkami zabývají, o politice se někdy spolu pobaví, ale mají především jiné problémy k řešení, než politiku."
1020,1.4365813,7.068391,3,STAN,"Lidé, kteří se snaží nedělat problémy a nechat ostatní žít. Zároveň vyznávají tradiční hodnoty."
1021,2.0632005,4.562078,0,Unknown,"Jsou to lidé,kteří se nezabývají vlastním prospěchem,ale přitom neubližují nikomu ani nikomu nestraní."
1022,0.4342163,7.7156606,3,ANO,tito voliči loajální k volené straně
1023,-0.4712297,6.788068,4,STAN,Zajímají se o politiku trochu stejně jako já 
1024,-0.1493252,3.5649874,1,SPD,Lidé podobné jako já vnímám politiku 
1025,0.65436864,7.2256875,3,SPD,"Lidé, kteří spoléhají sami na sebe. Lidé, pro které jsou preference v tomto pořadí: rodina, sousedé, obec, stát. Lidé, kterým nevadí jiný politický názor, ale vadí jim třeba plýtvání veřejnými prostředky typu podplácení naší líné a uřvané menšiny prostřednictvím štědrých dávek, klientelismus, zlodějské neziskovky (ne všechny, pouze cca 98 procent). Nemohu napsat vše, nemám k dispozici několik desítek hodin."
1026,-1.5943527,4.0151944,1,Other,rasisti homofobií nacionalisté nesmíš nic říct ani zveřejnit 
1028,1.1818694,5.8884,3,STAN,"Laskavý, moudri, demokrati, schony videt veci tak hak jsou, nepodleha populismu, uprimny, nelžu, spravedlivy, realista"
1029,1.8022138,2.941531,0,ANO,Chápu to každý má názor nějaký 
1030,0.22413765,6.1769886,3,KSCM,Aby uznali i dobré věci minulého režimu. 
1031,2.2838545,5.2454085,2,Other,jsou to lidi s kritickým myšlením a berou v potaz více úhlů pohledu
1032,1.4698635,6.4437923,3,ANO,"starší lidé,kteří už něco prožili."
1033,0.94119674,5.0768905,0,Unknown,Jsou to lidé se stejným vnímáním a řešení problémů.
1034,-0.78088987,3.1980147,1,ANO,"nijak, s lidmi se o politice nebavím"
1035,1.6840594,4.4841895,0,STAN,"Vzdělání, se všeobecnými rozhledem"
1036,-1.0555626,2.2910235,1,ANO,"Nevím, jak smýšlí ostatní lidé "
1037,-1.9379187,2.709354,1,ANO,nevim me to moc nezajma lidi
1038,1.5344986,7.560101,3,ODS,"Lidé, kteří se zajímají o dění kolem sebe, chovají se slušně, jsou ochotni nezištně pomáhat a dělá jim to radost.
Nemají rádi velkohubé politiky, nevolí KSČM, SPD a ano. Ví, v čem tkví hrozba populismu. "
1039,2.3397605,5.6925216,2,Pirati,"Tolerantní lidé, proevropsky smýšlející, přemýšliví, s kritickým myšlením."
1040,1.98841,4.145624,0,Pirati,"Středové zaměření, s akcentací na sociální stránku, ale také na menší podnikatele a OSVČ. za důležité považují zdravotnictví, vzdělávání (nehrazené) a ekologii."
1041,-0.18753749,5.9623914,4,ANO,"Primárně jimjde o to kam naše země směřuje. Je třeba zajistit chod hospodáství, průmyslu. Nebýt jen montovnou. Je smutné že evropský vývozce elektřiny, kterým ČR beze sporu je, má nejdtažší elektřinu.
Tahle vláda fialové bídy musí skončit. "
1042,0.3548005,5.8081226,3,STAN,"zajímají se o dění doma i ve světě, "
1043,-0.65648866,2.8211646,1,ANO,"může to být kdokoliv, mladý ,starý, dělník, důchodce, úředník apod. , takový člověk se nedá popsat"
1044,2.7601972,3.5457115,0,ANO,"Jak jsem již psala, o politice se veřejně nebavím, takže nemohu popsat lidi, kteří mají stejné politické smýšlení, jako mám já. "
1045,1.496414,4.666389,0,Other,"mají zájem a berou to jako svou zodpovědnost se o sebe postarat finančně, žijí zdravý životní styl a dbají na prevenci, berou operaci jako poslední možnost a nebojí se být odlišní. spoří si"
1046,0.6413298,8.498737,3,ODS,Normální lidé žijící normální rodinný život 
1047,2.6870792,5.834333,2,ANO,obyčejní rozumní lidé milující svobodu a demokracii
1048,1.6734624,4.2043037,0,Other,"Většinou vědeckého zaměření s vysokoškolským vzděláním, demokraticky orientovani. "
1049,-2.3566613,5.002773,4,ODS,"Stredni az vyssi trida, vzdelani, s detmi, spolehaji se na sebe - ne na stat"
1050,0.7126292,8.171524,3,STAN,"je ochotný naslouchat názoru jiných lidí, dokáže argumentovat bez nadávek, obviňování či násilí, je ochotný ke kompromisu, je slušný, dodržuje zákony a jiné normy, chápe nutnost úspor v rozpočtu (že nelze snižovat daně a zároveň zvedat platy a důchody), považuje za normální chodit do práce, je-li to v jeho možnostech, pomáhá ostatním"
1051,2.3181515,4.1864996,0,Pirati,Jedná se stredo-levicového voliče s velkým fokusem na lidskou důstojnost a sociální spravedlnost. 
1052,-0.31993988,7.55295,3,ANO,Vysoké prijmy rodina lidi všeho věku 
1053,1.8403789,2.7446697,0,ANO,Mají stejný názor. Každý člověk má právo na svůj názor
1054,-0.02761452,5.4235888,4,ANO,"Budou odtažití, nedůvěřivý, váhavý, tvrdohlavý, příjemný "
1055,3.2279768,4.7385097,2,Other,Lidé se selským rozumem s empatii hlavně nemyslí jen na sebe a nelžou.
1056,-1.5798368,4.474398,1,ANO,ne nejsme nic a nikdo o koho se zajimam
1057,1.3611213,3.1039186,0,Unknown,"Momentálně jsem zaměřena na vlastní rodinu, děti, politika jde aktuálně mimo mě. Je to téma, které vyvolává hádky, nepochopení a nerada se pouštím do těchto debat. Priority mám momentálně jinde a rozhodování, dělání názorů a řešení politiky nechávám na jiných. Na nikoho nejsem zlá za jeho názor a nikoho nepřesvědčuji. Každý má právo volit dle sebe."
1058,2.5449088,5.732282,2,ANO,"Rozumní lidé,kteří nechtějí drahé potraviny, léky, služby. Lepší život v důchodu."
1059,3.3564296,6.299292,2,ODS,"Praktičtí, spravedliví, smysl pro pořádek, rozhodní "
1060,1.2100291,6.3016214,3,STAN,"Lidé, kteří jsou inteligentní, zajímají se o svět kolem sebe. Mají dostatek peněz na bydlení, jídlo a na své koníčky, ale peníze pro ně nejsou to nejdůležitější. Jsou poměrně spokojeni se svým životem, proto nepotřebují hodnotit druhé nebo jim závidět. Mají dostatečné vzdělání či zkušenosti na to, aby dokázali vyhodnotit dlouhodobé dopady rozhodnutí politiků a nenechali se zlákat populistickými sliby. "
1061,0.3209936,6.3751154,3,ODS,"Jsou to pravičáci. Ve větší míře podporují vládní koalici. Jsou hlavně pro demokracii, členství v EU a NATO. Chápou, že se mění celosvětově klima a planeta se otepluje."
1062,0.7566981,8.405925,3,ANO,"Normální, solidarita, pracující pokud to zdraví dovolí, rozumný, "
1063,0.9144092,2.7227461,0,STAN,Mám ráda upřímné jednání 
1064,-1.1349572,4.7562175,1,STAN,"Snaží se volit menší zlo, protože nic jiného nám nezbývá"
1065,-0.27677947,2.5087535,1,SPD,"Do války na Ukrajině bych se nijak nemíchala a k uprchlíkům z Ukrajiny bych se chovala stejně jako k jiným uprchlíkům, zvláště bych se hned z počátku zajímala o jejich finanční situaci a nevyplácela všem podporu, i když jí vůbec nepotřebovali. Především bych na Zelenského i Putina apelovala, aby se snažili co nejdříve ukončit válku. Rozhodně bych odmítla se války jakkoli účastnit, neposílala bych zbraně ani jedné zemi, zachovala bych neutralitu."
1066,3.0419793,4.7912993,2,Other,"Lidé se zdravým rozumem, vzdělaní "
1067,2.0505998,6.9157863,3,Unknown,"svoboda je spojená se zodpovědností, toto nelze oddělit. nikdo se nemám jen vézt, každý může a měl by něco pro společenství, kde žije, dělat, něco odvádět. "
1068,0.685324,6.7884336,3,Unknown,Jsou to lidé dobře se orientující v mezinárodní politice a vyznávají princip demokracie
1069,1.4347533,4.3890595,0,Unknown,"Vysokoškoláci, se zájmem o ekologii, biozemědělství, technologie, sport a zdravý životní styl.
Lehce “alternativní” pro dnešní svět."
